image_path,identity,group,gender,age_group
data\processed\bfw\asian\n006148\0074_01.jpg,n006148,asian,females,
data\processed\bfw\asian\n006148\0098_06.jpg,n006148,asian,females,
data\processed\bfw\asian\n006148\0102_02.jpg,n006148,asian,females,
data\processed\bfw\asian\n006148\0120_01.jpg,n006148,asian,females,
data\processed\bfw\asian\n006148\0129_01.jpg,n006148,asian,females,
data\processed\bfw\asian\n006148\0135_01.jpg,n006148,asian,females,
data\processed\bfw\asian\n006148\0165_01.jpg,n006148,asian,females,
data\processed\bfw\asian\n006148\0189_01.jpg,n006148,asian,females,
data\processed\bfw\asian\n006148\0195_01.jpg,n006148,asian,females,
data\processed\bfw\asian\n006148\0207_01.jpg,n006148,asian,females,
data\processed\bfw\asian\n006148\0242_02.jpg,n006148,asian,females,
data\processed\bfw\asian\n006148\0254_01.jpg,n006148,asian,females,
data\processed\bfw\asian\n006148\0287_02.jpg,n006148,asian,females,
data\processed\bfw\asian\n006148\0339_01.jpg,n006148,asian,females,
data\processed\bfw\asian\n006148\0344_01.jpg,n006148,asian,females,
data\processed\bfw\asian\n006148\0400_01.jpg,n006148,asian,females,
data\processed\bfw\asian\n006148\0595_02.jpg,n006148,asian,females,
data\processed\bfw\asian\n006148\0607_02.jpg,n006148,asian,females,
data\processed\bfw\asian\n006148\0609_01.jpg,n006148,asian,females,
data\processed\bfw\asian\n006148\0613_02.jpg,n006148,asian,females,
data\processed\bfw\asian\n006149\0002_01.jpg,n006149,asian,females,
data\processed\bfw\asian\n006149\0005_01.jpg,n006149,asian,females,
data\processed\bfw\asian\n006149\0007_01.jpg,n006149,asian,females,
data\processed\bfw\asian\n006149\0009_01.jpg,n006149,asian,females,
data\processed\bfw\asian\n006149\0018_01.jpg,n006149,asian,females,
data\processed\bfw\asian\n006149\0022_01.jpg,n006149,asian,females,
data\processed\bfw\asian\n006149\0026_01.jpg,n006149,asian,females,
data\processed\bfw\asian\n006149\0032_01.jpg,n006149,asian,females,
data\processed\bfw\asian\n006149\0060_01.jpg,n006149,asian,females,
data\processed\bfw\asian\n006149\0064_01.jpg,n006149,asian,females,
data\processed\bfw\asian\n006149\0075_01.jpg,n006149,asian,females,
data\processed\bfw\asian\n006149\0086_01.jpg,n006149,asian,females,
data\processed\bfw\asian\n006149\0087_01.jpg,n006149,asian,females,
data\processed\bfw\asian\n006149\0096_01.jpg,n006149,asian,females,
data\processed\bfw\asian\n006149\0117_01.jpg,n006149,asian,females,
data\processed\bfw\asian\n006149\0139_02.jpg,n006149,asian,females,
data\processed\bfw\asian\n006149\0153_01.jpg,n006149,asian,females,
data\processed\bfw\asian\n006149\0162_01.jpg,n006149,asian,females,
data\processed\bfw\asian\n006149\0166_02.jpg,n006149,asian,females,
data\processed\bfw\asian\n006149\0170_01.jpg,n006149,asian,females,
data\processed\bfw\asian\n006149\0197_02.jpg,n006149,asian,females,
data\processed\bfw\asian\n006149\0198_01.jpg,n006149,asian,females,
data\processed\bfw\asian\n006149\0260_01.jpg,n006149,asian,females,
data\processed\bfw\asian\n006149\0275_01.jpg,n006149,asian,females,
data\processed\bfw\asian\n006149\0349_01.jpg,n006149,asian,females,
data\processed\bfw\asian\n006159\0007_01.jpg,n006159,asian,females,
data\processed\bfw\asian\n006159\0008_01.jpg,n006159,asian,females,
data\processed\bfw\asian\n006159\0011_01.jpg,n006159,asian,females,
data\processed\bfw\asian\n006159\0019_01.jpg,n006159,asian,females,
data\processed\bfw\asian\n006159\0021_01.jpg,n006159,asian,females,
data\processed\bfw\asian\n006159\0027_01.jpg,n006159,asian,females,
data\processed\bfw\asian\n006159\0039_02.jpg,n006159,asian,females,
data\processed\bfw\asian\n006159\0045_01.jpg,n006159,asian,females,
data\processed\bfw\asian\n006159\0064_02.jpg,n006159,asian,females,
data\processed\bfw\asian\n006159\0073_01.jpg,n006159,asian,females,
data\processed\bfw\asian\n006159\0076_04.jpg,n006159,asian,females,
data\processed\bfw\asian\n006159\0083_01.jpg,n006159,asian,females,
data\processed\bfw\asian\n006159\0085_01.jpg,n006159,asian,females,
data\processed\bfw\asian\n006159\0113_02.jpg,n006159,asian,females,
data\processed\bfw\asian\n006159\0122_01.jpg,n006159,asian,females,
data\processed\bfw\asian\n006159\0127_02.jpg,n006159,asian,females,
data\processed\bfw\asian\n006159\0174_01.jpg,n006159,asian,females,
data\processed\bfw\asian\n006159\0178_01.jpg,n006159,asian,females,
data\processed\bfw\asian\n006159\0180_01.jpg,n006159,asian,females,
data\processed\bfw\asian\n006159\0183_01.jpg,n006159,asian,females,
data\processed\bfw\asian\n006159\0221_01.jpg,n006159,asian,females,
data\processed\bfw\asian\n006159\0235_01.jpg,n006159,asian,females,
data\processed\bfw\asian\n006159\0244_01.jpg,n006159,asian,females,
data\processed\bfw\asian\n006159\0265_01.jpg,n006159,asian,females,
data\processed\bfw\asian\n006159\0379_01.jpg,n006159,asian,females,
data\processed\bfw\asian\n006203\0009_04.jpg,n006203,asian,females,
data\processed\bfw\asian\n006203\0022_01.jpg,n006203,asian,females,
data\processed\bfw\asian\n006203\0045_01.jpg,n006203,asian,females,
data\processed\bfw\asian\n006203\0047_01.jpg,n006203,asian,females,
data\processed\bfw\asian\n006203\0066_01.jpg,n006203,asian,females,
data\processed\bfw\asian\n006203\0085_03.jpg,n006203,asian,females,
data\processed\bfw\asian\n006203\0088_01.jpg,n006203,asian,females,
data\processed\bfw\asian\n006203\0090_01.jpg,n006203,asian,females,
data\processed\bfw\asian\n006203\0092_06.jpg,n006203,asian,females,
data\processed\bfw\asian\n006203\0109_03.jpg,n006203,asian,females,
data\processed\bfw\asian\n006203\0129_01.jpg,n006203,asian,females,
data\processed\bfw\asian\n006203\0130_01.jpg,n006203,asian,females,
data\processed\bfw\asian\n006203\0148_03.jpg,n006203,asian,females,
data\processed\bfw\asian\n006203\0148_04.jpg,n006203,asian,females,
data\processed\bfw\asian\n006203\0160_01.jpg,n006203,asian,females,
data\processed\bfw\asian\n006203\0224_01.jpg,n006203,asian,females,
data\processed\bfw\asian\n006203\0241_05.jpg,n006203,asian,females,
data\processed\bfw\asian\n006203\0333_01.jpg,n006203,asian,females,
data\processed\bfw\asian\n006203\0357_01.jpg,n006203,asian,females,
data\processed\bfw\asian\n006203\0378_01.jpg,n006203,asian,females,
data\processed\bfw\asian\n006203\0398_01.jpg,n006203,asian,females,
data\processed\bfw\asian\n006203\0430_01.jpg,n006203,asian,females,
data\processed\bfw\asian\n006203\0654_01.jpg,n006203,asian,females,
data\processed\bfw\asian\n006203\0663_02.jpg,n006203,asian,females,
data\processed\bfw\asian\n006203\0724_01.jpg,n006203,asian,females,
data\processed\bfw\asian\n006222\0001_01.jpg,n006222,asian,females,
data\processed\bfw\asian\n006222\0002_01.jpg,n006222,asian,females,
data\processed\bfw\asian\n006222\0004_01.jpg,n006222,asian,females,
data\processed\bfw\asian\n006222\0015_01.jpg,n006222,asian,females,
data\processed\bfw\asian\n006222\0017_01.jpg,n006222,asian,females,
data\processed\bfw\asian\n006222\0032_01.jpg,n006222,asian,females,
data\processed\bfw\asian\n006222\0035_01.jpg,n006222,asian,females,
data\processed\bfw\asian\n006222\0047_01.jpg,n006222,asian,females,
data\processed\bfw\asian\n006222\0071_01.jpg,n006222,asian,females,
data\processed\bfw\asian\n006222\0075_01.jpg,n006222,asian,females,
data\processed\bfw\asian\n006222\0095_02.jpg,n006222,asian,females,
data\processed\bfw\asian\n006222\0103_01.jpg,n006222,asian,females,
data\processed\bfw\asian\n006222\0104_01.jpg,n006222,asian,females,
data\processed\bfw\asian\n006222\0109_01.jpg,n006222,asian,females,
data\processed\bfw\asian\n006222\0119_02.jpg,n006222,asian,females,
data\processed\bfw\asian\n006222\0122_01.jpg,n006222,asian,females,
data\processed\bfw\asian\n006222\0135_01.jpg,n006222,asian,females,
data\processed\bfw\asian\n006222\0151_01.jpg,n006222,asian,females,
data\processed\bfw\asian\n006222\0162_02.jpg,n006222,asian,females,
data\processed\bfw\asian\n006222\0170_02.jpg,n006222,asian,females,
data\processed\bfw\asian\n006222\0177_02.jpg,n006222,asian,females,
data\processed\bfw\asian\n006222\0209_03.jpg,n006222,asian,females,
data\processed\bfw\asian\n006222\0244_04.jpg,n006222,asian,females,
data\processed\bfw\asian\n006222\0312_01.jpg,n006222,asian,females,
data\processed\bfw\asian\n006222\0339_01.jpg,n006222,asian,females,
data\processed\bfw\asian\n006223\0033_01.jpg,n006223,asian,females,
data\processed\bfw\asian\n006223\0052_01.jpg,n006223,asian,females,
data\processed\bfw\asian\n006223\0055_01.jpg,n006223,asian,females,
data\processed\bfw\asian\n006223\0085_01.jpg,n006223,asian,females,
data\processed\bfw\asian\n006223\0093_01.jpg,n006223,asian,females,
data\processed\bfw\asian\n006223\0096_01.jpg,n006223,asian,females,
data\processed\bfw\asian\n006223\0122_01.jpg,n006223,asian,females,
data\processed\bfw\asian\n006223\0126_01.jpg,n006223,asian,females,
data\processed\bfw\asian\n006223\0148_01.jpg,n006223,asian,females,
data\processed\bfw\asian\n006223\0160_01.jpg,n006223,asian,females,
data\processed\bfw\asian\n006223\0167_01.jpg,n006223,asian,females,
data\processed\bfw\asian\n006223\0172_01.jpg,n006223,asian,females,
data\processed\bfw\asian\n006223\0183_01.jpg,n006223,asian,females,
data\processed\bfw\asian\n006223\0189_01.jpg,n006223,asian,females,
data\processed\bfw\asian\n006223\0209_02.jpg,n006223,asian,females,
data\processed\bfw\asian\n006223\0239_01.jpg,n006223,asian,females,
data\processed\bfw\asian\n006223\0250_01.jpg,n006223,asian,females,
data\processed\bfw\asian\n006223\0260_01.jpg,n006223,asian,females,
data\processed\bfw\asian\n006223\0284_01.jpg,n006223,asian,females,
data\processed\bfw\asian\n006223\0312_01.jpg,n006223,asian,females,
data\processed\bfw\asian\n006223\0349_01.jpg,n006223,asian,females,
data\processed\bfw\asian\n006223\0373_01.jpg,n006223,asian,females,
data\processed\bfw\asian\n006223\0385_01.jpg,n006223,asian,females,
data\processed\bfw\asian\n006223\0519_01.jpg,n006223,asian,females,
data\processed\bfw\asian\n006223\0531_01.jpg,n006223,asian,females,
data\processed\bfw\asian\n006224\0010_01.jpg,n006224,asian,females,
data\processed\bfw\asian\n006224\0023_01.jpg,n006224,asian,females,
data\processed\bfw\asian\n006224\0030_01.jpg,n006224,asian,females,
data\processed\bfw\asian\n006224\0033_01.jpg,n006224,asian,females,
data\processed\bfw\asian\n006224\0053_01.jpg,n006224,asian,females,
data\processed\bfw\asian\n006224\0067_01.jpg,n006224,asian,females,
data\processed\bfw\asian\n006224\0069_07.jpg,n006224,asian,females,
data\processed\bfw\asian\n006224\0083_01.jpg,n006224,asian,females,
data\processed\bfw\asian\n006224\0086_01.jpg,n006224,asian,females,
data\processed\bfw\asian\n006224\0096_01.jpg,n006224,asian,females,
data\processed\bfw\asian\n006224\0116_01.jpg,n006224,asian,females,
data\processed\bfw\asian\n006224\0138_01.jpg,n006224,asian,females,
data\processed\bfw\asian\n006224\0145_01.jpg,n006224,asian,females,
data\processed\bfw\asian\n006224\0145_04.jpg,n006224,asian,females,
data\processed\bfw\asian\n006224\0158_01.jpg,n006224,asian,females,
data\processed\bfw\asian\n006224\0160_01.jpg,n006224,asian,females,
data\processed\bfw\asian\n006224\0164_01.jpg,n006224,asian,females,
data\processed\bfw\asian\n006224\0185_01.jpg,n006224,asian,females,
data\processed\bfw\asian\n006224\0198_01.jpg,n006224,asian,females,
data\processed\bfw\asian\n006224\0201_01.jpg,n006224,asian,females,
data\processed\bfw\asian\n006224\0212_01.jpg,n006224,asian,females,
data\processed\bfw\asian\n006224\0230_01.jpg,n006224,asian,females,
data\processed\bfw\asian\n006224\0293_01.jpg,n006224,asian,females,
data\processed\bfw\asian\n006224\0307_01.jpg,n006224,asian,females,
data\processed\bfw\asian\n006224\0347_01.jpg,n006224,asian,females,
data\processed\bfw\asian\n006344\0012_01.jpg,n006344,asian,females,
data\processed\bfw\asian\n006344\0025_02.jpg,n006344,asian,females,
data\processed\bfw\asian\n006344\0051_03.jpg,n006344,asian,females,
data\processed\bfw\asian\n006344\0062_02.jpg,n006344,asian,females,
data\processed\bfw\asian\n006344\0112_01.jpg,n006344,asian,females,
data\processed\bfw\asian\n006344\0113_01.jpg,n006344,asian,females,
data\processed\bfw\asian\n006344\0116_01.jpg,n006344,asian,females,
data\processed\bfw\asian\n006344\0125_01.jpg,n006344,asian,females,
data\processed\bfw\asian\n006344\0143_01.jpg,n006344,asian,females,
data\processed\bfw\asian\n006344\0147_02.jpg,n006344,asian,females,
data\processed\bfw\asian\n006344\0166_01.jpg,n006344,asian,females,
data\processed\bfw\asian\n006344\0192_02.jpg,n006344,asian,females,
data\processed\bfw\asian\n006344\0204_01.jpg,n006344,asian,females,
data\processed\bfw\asian\n006344\0231_01.jpg,n006344,asian,females,
data\processed\bfw\asian\n006344\0253_01.jpg,n006344,asian,females,
data\processed\bfw\asian\n006344\0282_01.jpg,n006344,asian,females,
data\processed\bfw\asian\n006344\0282_02.jpg,n006344,asian,females,
data\processed\bfw\asian\n006344\0314_01.jpg,n006344,asian,females,
data\processed\bfw\asian\n006344\0322_01.jpg,n006344,asian,females,
data\processed\bfw\asian\n006344\0350_01.jpg,n006344,asian,females,
data\processed\bfw\asian\n006344\0413_01.jpg,n006344,asian,females,
data\processed\bfw\asian\n006344\0431_07.jpg,n006344,asian,females,
data\processed\bfw\asian\n006344\0498_03.jpg,n006344,asian,females,
data\processed\bfw\asian\n006344\0557_01.jpg,n006344,asian,females,
data\processed\bfw\asian\n006344\0577_01.jpg,n006344,asian,females,
data\processed\bfw\asian\n006358\0004_01.jpg,n006358,asian,females,
data\processed\bfw\asian\n006358\0010_01.jpg,n006358,asian,females,
data\processed\bfw\asian\n006358\0029_02.jpg,n006358,asian,females,
data\processed\bfw\asian\n006358\0041_01.jpg,n006358,asian,females,
data\processed\bfw\asian\n006358\0046_01.jpg,n006358,asian,females,
data\processed\bfw\asian\n006358\0054_02.jpg,n006358,asian,females,
data\processed\bfw\asian\n006358\0055_02.jpg,n006358,asian,females,
data\processed\bfw\asian\n006358\0076_01.jpg,n006358,asian,females,
data\processed\bfw\asian\n006358\0083_03.jpg,n006358,asian,females,
data\processed\bfw\asian\n006358\0085_04.jpg,n006358,asian,females,
data\processed\bfw\asian\n006358\0094_01.jpg,n006358,asian,females,
data\processed\bfw\asian\n006358\0101_06.jpg,n006358,asian,females,
data\processed\bfw\asian\n006358\0115_01.jpg,n006358,asian,females,
data\processed\bfw\asian\n006358\0117_01.jpg,n006358,asian,females,
data\processed\bfw\asian\n006358\0125_01.jpg,n006358,asian,females,
data\processed\bfw\asian\n006358\0126_01.jpg,n006358,asian,females,
data\processed\bfw\asian\n006358\0126_02.jpg,n006358,asian,females,
data\processed\bfw\asian\n006358\0129_01.jpg,n006358,asian,females,
data\processed\bfw\asian\n006358\0136_02.jpg,n006358,asian,females,
data\processed\bfw\asian\n006358\0148_01.jpg,n006358,asian,females,
data\processed\bfw\asian\n006358\0189_01.jpg,n006358,asian,females,
data\processed\bfw\asian\n006358\0325_01.jpg,n006358,asian,females,
data\processed\bfw\asian\n006358\0327_02.jpg,n006358,asian,females,
data\processed\bfw\asian\n006358\0333_02.jpg,n006358,asian,females,
data\processed\bfw\asian\n006358\0347_02.jpg,n006358,asian,females,
data\processed\bfw\asian\n006418\0021_02.jpg,n006418,asian,females,
data\processed\bfw\asian\n006418\0023_01.jpg,n006418,asian,females,
data\processed\bfw\asian\n006418\0040_01.jpg,n006418,asian,females,
data\processed\bfw\asian\n006418\0057_01.jpg,n006418,asian,females,
data\processed\bfw\asian\n006418\0061_04.jpg,n006418,asian,females,
data\processed\bfw\asian\n006418\0071_04.jpg,n006418,asian,females,
data\processed\bfw\asian\n006418\0075_02.jpg,n006418,asian,females,
data\processed\bfw\asian\n006418\0090_03.jpg,n006418,asian,females,
data\processed\bfw\asian\n006418\0090_06.jpg,n006418,asian,females,
data\processed\bfw\asian\n006418\0090_09.jpg,n006418,asian,females,
data\processed\bfw\asian\n006418\0091_08.jpg,n006418,asian,females,
data\processed\bfw\asian\n006418\0129_01.jpg,n006418,asian,females,
data\processed\bfw\asian\n006418\0140_02.jpg,n006418,asian,females,
data\processed\bfw\asian\n006418\0147_02.jpg,n006418,asian,females,
data\processed\bfw\asian\n006418\0152_04.jpg,n006418,asian,females,
data\processed\bfw\asian\n006418\0165_02.jpg,n006418,asian,females,
data\processed\bfw\asian\n006418\0235_01.jpg,n006418,asian,females,
data\processed\bfw\asian\n006418\0251_02.jpg,n006418,asian,females,
data\processed\bfw\asian\n006418\0377_02.jpg,n006418,asian,females,
data\processed\bfw\asian\n006418\0386_01.jpg,n006418,asian,females,
data\processed\bfw\asian\n006418\0504_01.jpg,n006418,asian,females,
data\processed\bfw\asian\n006418\0527_04.jpg,n006418,asian,females,
data\processed\bfw\asian\n006418\0845_01.jpg,n006418,asian,females,
data\processed\bfw\asian\n006418\1023_02.jpg,n006418,asian,females,
data\processed\bfw\asian\n006418\1052_03.jpg,n006418,asian,females,
data\processed\bfw\asian\n006619\0005_01.jpg,n006619,asian,females,
data\processed\bfw\asian\n006619\0034_01.jpg,n006619,asian,females,
data\processed\bfw\asian\n006619\0065_01.jpg,n006619,asian,females,
data\processed\bfw\asian\n006619\0087_01.jpg,n006619,asian,females,
data\processed\bfw\asian\n006619\0092_02.jpg,n006619,asian,females,
data\processed\bfw\asian\n006619\0098_01.jpg,n006619,asian,females,
data\processed\bfw\asian\n006619\0135_01.jpg,n006619,asian,females,
data\processed\bfw\asian\n006619\0142_01.jpg,n006619,asian,females,
data\processed\bfw\asian\n006619\0172_01.jpg,n006619,asian,females,
data\processed\bfw\asian\n006619\0197_01.jpg,n006619,asian,females,
data\processed\bfw\asian\n006619\0216_01.jpg,n006619,asian,females,
data\processed\bfw\asian\n006619\0266_01.jpg,n006619,asian,females,
data\processed\bfw\asian\n006619\0288_01.jpg,n006619,asian,females,
data\processed\bfw\asian\n006619\0290_01.jpg,n006619,asian,females,
data\processed\bfw\asian\n006619\0310_01.jpg,n006619,asian,females,
data\processed\bfw\asian\n006619\0328_01.jpg,n006619,asian,females,
data\processed\bfw\asian\n006619\0333_01.jpg,n006619,asian,females,
data\processed\bfw\asian\n006619\0334_03.jpg,n006619,asian,females,
